Query Name,Rank,TF,Score,Library,Overlapping_Genes,Is_STAT1_Target
IFNa30h_enhancer_genes,969,ZNF843,798.0,"ARCHS4 Coexpression,867;Enrichr Queries,647;GTEx Coexpression,880",,True
IFNa30h_enhancer_genes,970,ZNF226,798.7,"ARCHS4 Coexpression,1411;Enrichr Queries,15;GTEx Coexpression,970",,True
IFNa30h_enhancer_genes,971,PATZ1,799.0,"ARCHS4 Coexpression,444;Enrichr Queries,405;GTEx Coexpression,1548",,True
IFNa30h_enhancer_genes,972,ZBTB41,799.7,"ARCHS4 Coexpression,1512;Enrichr Queries,328;GTEx Coexpression,559",,True
IFNa30h_enhancer_genes,973,NKX22,800.0,"ARCHS4 Coexpression,684;GTEx Coexpression,916",,True
IFNa30h_enhancer_genes,974,ARNTL,800.3,"ARCHS4 Coexpression,841;Enrichr Queries,1222;ReMap ChIP-seq,153;GTEx Coexpression,985",,True
IFNa30h_enhancer_genes,975,ZNF749,800.3,"ARCHS4 Coexpression,849;Enrichr Queries,686;GTEx Coexpression,866",,True
IFNa30h_enhancer_genes,976,ZNF503,801.0,"ARCHS4 Coexpression,454;Enrichr Queries,916;GTEx Coexpression,1033",,True
IFNa30h_enhancer_genes,977,ZNF587B,801.0,"ARCHS4 Coexpression,1416;GTEx Coexpression,186",,True
IFNa30h_enhancer_genes,978,CRX,802.5,"Literature ChIP-seq,130;ARCHS4 Coexpression,1438;Enrichr Queries,1118;GTEx Coexpression,524",,True
IFNa30h_enhancer_genes,979,AR,802.8,"Literature ChIP-seq,10;ARCHS4 Coexpression,1437;Enrichr Queries,1109;ReMap ChIP-seq,144;GTEx Coexpression,1314",FAM157A,True
IFNa30h_enhancer_genes,980,CBLL2,803.3,"ARCHS4 Coexpression,683;Enrichr Queries,135;GTEx Coexpression,1592",,True
IFNa30h_enhancer_genes,981,RBCK1,803.5,"ARCHS4 Coexpression,28;GTEx Coexpression,1579",FAM157A,True
IFNa30h_enhancer_genes,982,GATA4,803.6,"Literature ChIP-seq,54;ARCHS4 Coexpression,1605;Enrichr Queries,1218;ReMap ChIP-seq,126;GTEx Coexpression,1015",,True
IFNa30h_enhancer_genes,983,SOX17,805.0,"Literature ChIP-seq,86;ARCHS4 Coexpression,1478;Enrichr Queries,644;GTEx Coexpression,1012",,True
IFNa30h_enhancer_genes,984,NKX23,805.5,"ARCHS4 Coexpression,1450;GTEx Coexpression,161",,True
IFNa30h_enhancer_genes,985,ZFP69,805.5,"ARCHS4 Coexpression,315;GTEx Coexpression,1296",,True
IFNa30h_enhancer_genes,986,RHOXF2,806.0,"ARCHS4 Coexpression,760;Enrichr Queries,414;GTEx Coexpression,1244",,True
IFNa30h_enhancer_genes,987,ZNF253,807.7,"ARCHS4 Coexpression,1464;Enrichr Queries,156;GTEx Coexpression,803",,True
IFNa30h_enhancer_genes,988,ZNF524,808.7,"ARCHS4 Coexpression,31;Enrichr Queries,1348;GTEx Coexpression,1047",FAM157A,True
IFNa30h_enhancer_genes,989,INSM1,809.0,"ARCHS4 Coexpression,761;Enrichr Queries,519;GTEx Coexpression,1147",,True
IFNa30h_enhancer_genes,990,ZFP14,809.7,"ARCHS4 Coexpression,1199;Enrichr Queries,629;GTEx Coexpression,601",,True
IFNa30h_enhancer_genes,991,SETDB2,810.3,"ARCHS4 Coexpression,1104;Enrichr Queries,69;GTEx Coexpression,1258",,True
IFNa30h_enhancer_genes,992,ZBTB6,811.0,"ARCHS4 Coexpression,271;Enrichr Queries,1010;GTEx Coexpression,1152",,True
IFNa30h_enhancer_genes,993,HOXB5,812.0,"ARCHS4 Coexpression,1075;Enrichr Queries,904;GTEx Coexpression,457",,True
IFNa30h_enhancer_genes,994,FOXI1,812.0,"ARCHS4 Coexpression,628;Enrichr Queries,1187;GTEx Coexpression,621",,True
IFNa30h_enhancer_genes,995,ZBTB38,813.3,"ARCHS4 Coexpression,118;Enrichr Queries,1063;GTEx Coexpression,1259",,True
IFNa30h_enhancer_genes,996,ZNF408,814.0,"ARCHS4 Coexpression,458;Enrichr Queries,747;GTEx Coexpression,1237",,True
IFNa30h_enhancer_genes,997,NR1D1,814.7,"ARCHS4 Coexpression,1459;Enrichr Queries,879;GTEx Coexpression,106",PARD6G,True
IFNa30h_enhancer_genes,998,ZSCAN31,815.5,"ARCHS4 Coexpression,1197;GTEx Coexpression,434",,True
IFNa30h_enhancer_genes,999,CREB3L4,816.3,"ARCHS4 Coexpression,378;Enrichr Queries,564;GTEx Coexpression,1507",,True
IFNa30h_enhancer_genes,1000,ZNF189,816.3,"ARCHS4 Coexpression,555;Enrichr Queries,1112;GTEx Coexpression,782",,True
IFNa30h_enhancer_genes,1001,ZNF785,817.0,"ARCHS4 Coexpression,1383;GTEx Coexpression,251",,True
IFNa30h_enhancer_genes,1002,BATF2,817.3,"ARCHS4 Coexpression,58;Enrichr Queries,1214;GTEx Coexpression,1180",FAM157A,True
IFNa30h_enhancer_genes,1003,ZNF512B,818.0,"ARCHS4 Coexpression,954;Enrichr Queries,39;GTEx Coexpression,1461",,True
IFNa30h_enhancer_genes,1004,ZNF346,819.3,"ARCHS4 Coexpression,1139;Enrichr Queries,245;GTEx Coexpression,1074",,True
IFNa30h_enhancer_genes,1005,ZBTB10,819.7,"ARCHS4 Coexpression,1007;Enrichr Queries,499;GTEx Coexpression,953",,True
IFNa30h_enhancer_genes,1006,EBF3,819.7,"ARCHS4 Coexpression,360;Enrichr Queries,1011;GTEx Coexpression,1088",,True
IFNa30h_enhancer_genes,1007,ZNF841,820.3,"ARCHS4 Coexpression,911;Enrichr Queries,396;GTEx Coexpression,1154",,True
IFNa30h_enhancer_genes,1008,NFIB,821.3,"Literature ChIP-seq,136;ARCHS4 Coexpression,1170;Enrichr Queries,920;GTEx Coexpression,1059",,True
IFNa30h_enhancer_genes,1009,ZNF621,821.7,"ARCHS4 Coexpression,1284;Enrichr Queries,37;GTEx Coexpression,1144",,True
IFNa30h_enhancer_genes,1010,MTF2,822.0,"Literature ChIP-seq,18;ARCHS4 Coexpression,1426;GTEx Coexpression,1022",PARD6G,True
IFNa30h_enhancer_genes,1011,ZNF284,822.0,"ARCHS4 Coexpression,1395;Enrichr Queries,530;GTEx Coexpression,541",,True
IFNa30h_enhancer_genes,1012,RORB,822.3,"ARCHS4 Coexpression,601;Enrichr Queries,598;GTEx Coexpression,1268",,True
IFNa30h_enhancer_genes,1013,ZNF229,824.0,"ARCHS4 Coexpression,1348;Enrichr Queries,300",,True
IFNa30h_enhancer_genes,1014,ZNF697,824.7,"ARCHS4 Coexpression,469;Enrichr Queries,503;GTEx Coexpression,1502",,True
IFNa30h_enhancer_genes,1015,ZNF232,825.0,"ARCHS4 Coexpression,598;Enrichr Queries,1082;GTEx Coexpression,795",,True
IFNa30h_enhancer_genes,1016,HES5,825.0,"ARCHS4 Coexpression,410;Enrichr Queries,569;GTEx Coexpression,1496",,True
IFNa30h_enhancer_genes,1017,ZNF737,825.5,"ARCHS4 Coexpression,835;GTEx Coexpression,816",,True
IFNa30h_enhancer_genes,1018,ZFP42,826.3,"Literature ChIP-seq,103;ARCHS4 Coexpression,1244;Enrichr Queries,703;GTEx Coexpression,1255",,True
IFNa30h_enhancer_genes,1019,UNCX,826.3,"ARCHS4 Coexpression,951;Enrichr Queries,1315;GTEx Coexpression,213",,True
IFNa30h_enhancer_genes,1020,NFATC2,826.7,"ARCHS4 Coexpression,1253;Enrichr Queries,1038;GTEx Coexpression,189",,True
IFNa30h_enhancer_genes,1021,ZNF570,826.7,"ARCHS4 Coexpression,1446;Enrichr Queries,441;GTEx Coexpression,593",,True
IFNa30h_enhancer_genes,1022,ERG,827.0,"Literature ChIP-seq,75;ARCHS4 Coexpression,1455;Enrichr Queries,1233;ReMap ChIP-seq,92;GTEx Coexpression,1280",,True
IFNa30h_enhancer_genes,1023,ZNF280B,827.5,"ARCHS4 Coexpression,1329;Enrichr Queries,326",,True
IFNa30h_enhancer_genes,1024,THAP5,828.7,"ARCHS4 Coexpression,1077;Enrichr Queries,1230;GTEx Coexpression,179",,True
IFNa30h_enhancer_genes,1025,TLX3,829.3,"ARCHS4 Coexpression,327;Enrichr Queries,1360;GTEx Coexpression,801",,True
IFNa30h_enhancer_genes,1026,ZNF200,829.3,"ARCHS4 Coexpression,1105;Enrichr Queries,372;GTEx Coexpression,1011",,True
IFNa30h_enhancer_genes,1027,ZNF501,831.3,"ARCHS4 Coexpression,1445;Enrichr Queries,151;GTEx Coexpression,898",,True
IFNa30h_enhancer_genes,1028,ZNF222,831.7,"ARCHS4 Coexpression,1401;Enrichr Queries,455;GTEx Coexpression,639",,True
IFNa30h_enhancer_genes,1029,ZBTB1,832.0,"ARCHS4 Coexpression,1124;Enrichr Queries,258;GTEx Coexpression,1114",,True
IFNa30h_enhancer_genes,1030,TET1,833.0,"Literature ChIP-seq,71;ARCHS4 Coexpression,1189;GTEx Coexpression,1239",,True
IFNa30h_enhancer_genes,1031,ZNF813,833.0,"ARCHS4 Coexpression,1462;GTEx Coexpression,204",,True
IFNa30h_enhancer_genes,1032,CDC5L,833.3,"ARCHS4 Coexpression,1557;Enrichr Queries,485;GTEx Coexpression,458",,True
IFNa30h_enhancer_genes,1033,CENPT,833.7,"ARCHS4 Coexpression,14;Enrichr Queries,1157;GTEx Coexpression,1330","DDX11L16,DDX11L9",True
IFNa30h_enhancer_genes,1034,SP3,834.0,"ARCHS4 Coexpression,1023;Enrichr Queries,556;GTEx Coexpression,923",,True
IFNa30h_enhancer_genes,1035,HOXC6,834.3,"ARCHS4 Coexpression,350;Enrichr Queries,689;GTEx Coexpression,1464",,True
IFNa30h_enhancer_genes,1036,LHX6,834.7,"ARCHS4 Coexpression,423;Enrichr Queries,803;GTEx Coexpression,1278",,True
IFNa30h_enhancer_genes,1037,ZBTB49,835.0,"ARCHS4 Coexpression,882;GTEx Coexpression,788",,True
IFNa30h_enhancer_genes,1038,ZNF511,835.3,"ARCHS4 Coexpression,732;Enrichr Queries,1257;GTEx Coexpression,517",,True
IFNa30h_enhancer_genes,1039,BARHL2,835.3,"ARCHS4 Coexpression,932;Enrichr Queries,1372;GTEx Coexpression,202",,True
IFNa30h_enhancer_genes,1040,PRDM9,835.7,"ARCHS4 Coexpression,1151;Enrichr Queries,303;GTEx Coexpression,1053",,True
IFNa30h_enhancer_genes,1041,EN1,836.3,"ARCHS4 Coexpression,649;Enrichr Queries,1297;GTEx Coexpression,563",,True
IFNa30h_enhancer_genes,1042,ARID3B,837.0,"ARCHS4 Coexpression,485;GTEx Coexpression,1189",,True
IFNa30h_enhancer_genes,1043,ZNF514,837.0,"ARCHS4 Coexpression,462;Enrichr Queries,1120;GTEx Coexpression,929",,True
IFNa30h_enhancer_genes,1044,REXO4,837.0,"ARCHS4 Coexpression,293;GTEx Coexpression,1381",,True
IFNa30h_enhancer_genes,1045,GSC,837.3,"ARCHS4 Coexpression,129;Enrichr Queries,1359;GTEx Coexpression,1024",,True
IFNa30h_enhancer_genes,1046,PGR,838.0,"ARCHS4 Coexpression,928;Enrichr Queries,843;ReMap ChIP-seq,98;GTEx Coexpression,1483",,True
IFNa30h_enhancer_genes,1047,ZNF500,838.0,"ARCHS4 Coexpression,1572;Enrichr Queries,520;GTEx Coexpression,422",,True
IFNa30h_enhancer_genes,1048,ZNF90,838.7,"ARCHS4 Coexpression,125;Enrichr Queries,1210;GTEx Coexpression,1181",,True
IFNa30h_enhancer_genes,1049,ZNF844,839.0,"ARCHS4 Coexpression,1066;GTEx Coexpression,612",,True
IFNa30h_enhancer_genes,1050,ZSCAN18,839.3,"ARCHS4 Coexpression,1514;Enrichr Queries,388;GTEx Coexpression,616",,True
IFNa30h_enhancer_genes,1051,ZNF705B,839.5,"ARCHS4 Coexpression,225;GTEx Coexpression,1454",,True
IFNa30h_enhancer_genes,1052,ZNF771,840.7,"ARCHS4 Coexpression,274;Enrichr Queries,1234;GTEx Coexpression,1014",,True
IFNa30h_enhancer_genes,1053,HIF3A,840.7,"ARCHS4 Coexpression,657;Enrichr Queries,917;GTEx Coexpression,948",,True
IFNa30h_enhancer_genes,1054,LMX1A,840.7,"ARCHS4 Coexpression,633;Enrichr Queries,883;GTEx Coexpression,1006",,True
IFNa30h_enhancer_genes,1055,L3MBTL4,841.5,"ARCHS4 Coexpression,1543;GTEx Coexpression,140",PARD6G,True
IFNa30h_enhancer_genes,1056,HOXA6,842.7,"ARCHS4 Coexpression,965;Enrichr Queries,1095;GTEx Coexpression,468",,True
IFNa30h_enhancer_genes,1057,FEZF1,845.0,"ARCHS4 Coexpression,397;Enrichr Queries,1152;GTEx Coexpression,986",,True
IFNa30h_enhancer_genes,1058,ZNF48,845.7,"ARCHS4 Coexpression,533;Enrichr Queries,596;GTEx Coexpression,1408",,True
IFNa30h_enhancer_genes,1059,ZFP62,845.7,"ARCHS4 Coexpression,1487;Enrichr Queries,690;GTEx Coexpression,360",,True
IFNa30h_enhancer_genes,1060,ZNF716,846.3,"ARCHS4 Coexpression,1344;Enrichr Queries,66;GTEx Coexpression,1129",,True
IFNa30h_enhancer_genes,1061,HOXA7,847.7,"ARCHS4 Coexpression,944;Enrichr Queries,889;GTEx Coexpression,710",,True
IFNa30h_enhancer_genes,1062,ZNF354A,847.7,"ARCHS4 Coexpression,1370;Enrichr Queries,1092;GTEx Coexpression,81",FAM157A,True
IFNa30h_enhancer_genes,1063,ZNF713,848.3,"ARCHS4 Coexpression,1396;Enrichr Queries,578;GTEx Coexpression,571",,True
IFNa30h_enhancer_genes,1064,ZNF517,850.0,"ARCHS4 Coexpression,843;Enrichr Queries,627;GTEx Coexpression,1080",,True
IFNa30h_enhancer_genes,1065,ZNF502,850.3,"ARCHS4 Coexpression,624;Enrichr Queries,901;GTEx Coexpression,1026",,True
IFNa30h_enhancer_genes,1066,KLF16,851.0,"ARCHS4 Coexpression,1180;Enrichr Queries,301;GTEx Coexpression,1072",,True
IFNa30h_enhancer_genes,1067,HOXC4,851.0,"ARCHS4 Coexpression,270;Enrichr Queries,755;GTEx Coexpression,1528",,True
IFNa30h_enhancer_genes,1068,ZNF528,852.3,"ARCHS4 Coexpression,778;Enrichr Queries,579;GTEx Coexpression,1200",,True
IFNa30h_enhancer_genes,1069,NR6A1,852.7,"ARCHS4 Coexpression,812;Enrichr Queries,858;GTEx Coexpression,888",,True
IFNa30h_enhancer_genes,1070,ZNF791,853.3,"ARCHS4 Coexpression,1024;Enrichr Queries,875;GTEx Coexpression,661",,True
IFNa30h_enhancer_genes,1071,MSC,853.3,"ARCHS4 Coexpression,571;Enrichr Queries,573;GTEx Coexpression,1416",,True
IFNa30h_enhancer_genes,1072,POU6F1,854.0,"ARCHS4 Coexpression,1553;Enrichr Queries,717;GTEx Coexpression,292",,True
IFNa30h_enhancer_genes,1073,WT1,854.5,"Literature ChIP-seq,8;ARCHS4 Coexpression,1186;Enrichr Queries,1058;GTEx Coexpression,1166",PARD6G,True
IFNa30h_enhancer_genes,1074,NEUROG3,856.0,"ARCHS4 Coexpression,111;Enrichr Queries,1158;GTEx Coexpression,1299",,True
IFNa30h_enhancer_genes,1075,RFX8,856.0,"ARCHS4 Coexpression,254;GTEx Coexpression,1458",,True
IFNa30h_enhancer_genes,1076,ZNF366,856.7,"ARCHS4 Coexpression,545;Enrichr Queries,1138;GTEx Coexpression,887",,True
IFNa30h_enhancer_genes,1077,ZFP57,856.7,"ARCHS4 Coexpression,728;Enrichr Queries,800;GTEx Coexpression,1042",,True
IFNa30h_enhancer_genes,1078,OVOL3,857.0,"ARCHS4 Coexpression,970;GTEx Coexpression,744",,True
IFNa30h_enhancer_genes,1079,NPAS2,858.0,"ARCHS4 Coexpression,782;Enrichr Queries,1098;GTEx Coexpression,694",,True
IFNa30h_enhancer_genes,1080,OLIG3,858.0,"ARCHS4 Coexpression,508;Enrichr Queries,1326;GTEx Coexpression,740",,True
IFNa30h_enhancer_genes,1081,ZNF320,858.3,"ARCHS4 Coexpression,905;Enrichr Queries,714;GTEx Coexpression,956",,True
IFNa30h_enhancer_genes,1082,PRDM16,858.5,"Literature ChIP-seq,154;ARCHS4 Coexpression,725;Enrichr Queries,1183;GTEx Coexpression,1372",,True
IFNa30h_enhancer_genes,1083,ZNF891,859.0,"ARCHS4 Coexpression,1065;GTEx Coexpression,653",,True
IFNa30h_enhancer_genes,1084,ZNF101,859.7,"ARCHS4 Coexpression,942;Enrichr Queries,1388;GTEx Coexpression,249",,True
IFNa30h_enhancer_genes,1085,FOXC1,861.3,"ARCHS4 Coexpression,457;Enrichr Queries,559;GTEx Coexpression,1568",,True
IFNa30h_enhancer_genes,1086,ZNF549,861.3,"ARCHS4 Coexpression,825;Enrichr Queries,1362;GTEx Coexpression,397",,True
IFNa30h_enhancer_genes,1087,ZNF780B,862.0,"ARCHS4 Coexpression,881;Enrichr Queries,360;GTEx Coexpression,1345",,True
IFNa30h_enhancer_genes,1088,DLX5,862.3,"ARCHS4 Coexpression,1262;Enrichr Queries,1216;GTEx Coexpression,109",PARD6G,True
IFNa30h_enhancer_genes,1089,ZNF597,863.0,"ARCHS4 Coexpression,1182;Enrichr Queries,1226;GTEx Coexpression,181",,True
IFNa30h_enhancer_genes,1090,ZNF772,863.0,"ARCHS4 Coexpression,1535;Enrichr Queries,361;GTEx Coexpression,693",,True
IFNa30h_enhancer_genes,1091,HINFP,864.7,"ARCHS4 Coexpression,1276;ReMap ChIP-seq,277;GTEx Coexpression,1041",,True
IFNa30h_enhancer_genes,1092,ZFY,866.3,"ARCHS4 Coexpression,83;Enrichr Queries,1354;GTEx Coexpression,1162",DDX11L16,True
IFNa30h_enhancer_genes,1093,YBX2,866.7,"ARCHS4 Coexpression,983;Enrichr Queries,700;GTEx Coexpression,917",,True
IFNa30h_enhancer_genes,1094,SCMH1,867.5,"ARCHS4 Coexpression,395;GTEx Coexpression,1340",,True
IFNa30h_enhancer_genes,1095,HAND2,868.7,"ARCHS4 Coexpression,282;Enrichr Queries,1184;GTEx Coexpression,1140",,True
IFNa30h_enhancer_genes,1096,KLF7,869.3,"ARCHS4 Coexpression,494;Enrichr Queries,677;GTEx Coexpression,1437",,True
IFNa30h_enhancer_genes,1097,NFXL1,870.7,"ARCHS4 Coexpression,1118;Enrichr Queries,338;GTEx Coexpression,1156",,True
IFNa30h_enhancer_genes,1098,ZNF830,871.0,"ARCHS4 Coexpression,1099;Enrichr Queries,176;GTEx Coexpression,1338",,True
IFNa30h_enhancer_genes,1099,GSC2,871.7,"ARCHS4 Coexpression,357;Enrichr Queries,1396;GTEx Coexpression,862",,True
IFNa30h_enhancer_genes,1100,IRX6,871.7,"ARCHS4 Coexpression,1345;Enrichr Queries,1248;GTEx Coexpression,22",PARD6G,True
IFNa30h_enhancer_genes,1101,SIX4,871.7,"ARCHS4 Coexpression,455;Enrichr Queries,1000;GTEx Coexpression,1160",,True
IFNa30h_enhancer_genes,1102,DPF3,873.3,"ARCHS4 Coexpression,402;Enrichr Queries,998;GTEx Coexpression,1220",,True
IFNa30h_enhancer_genes,1103,LHX3,874.7,"ARCHS4 Coexpression,433;Enrichr Queries,1323;GTEx Coexpression,868",,True
IFNa30h_enhancer_genes,1104,ZNF793,874.7,"ARCHS4 Coexpression,1419;Enrichr Queries,229;GTEx Coexpression,976",,True
IFNa30h_enhancer_genes,1105,SOX6,874.8,"ARCHS4 Coexpression,1111;Enrichr Queries,662;ReMap ChIP-seq,278;GTEx Coexpression,1448",,True
IFNa30h_enhancer_genes,1106,ZNF512,875.3,"ARCHS4 Coexpression,901;Enrichr Queries,548;GTEx Coexpression,1177",,True
IFNa30h_enhancer_genes,1107,FOXD4L1,876.3,"ARCHS4 Coexpression,933;Enrichr Queries,1212;GTEx Coexpression,484",,True
IFNa30h_enhancer_genes,1108,ZNF287,876.7,"ARCHS4 Coexpression,1070;Enrichr Queries,459;GTEx Coexpression,1101",,True
IFNa30h_enhancer_genes,1109,DMRTA1,876.7,"ARCHS4 Coexpression,1025;Enrichr Queries,560;GTEx Coexpression,1045",,True
IFNa30h_enhancer_genes,1110,LEF1,877.5,"ARCHS4 Coexpression,1207;Enrichr Queries,1078;ReMap ChIP-seq,284;GTEx Coexpression,941",,True
IFNa30h_enhancer_genes,1111,ZNF134,877.7,"ARCHS4 Coexpression,1522;Enrichr Queries,845;GTEx Coexpression,266",,True
IFNa30h_enhancer_genes,1112,ZNF829,878.0,"ARCHS4 Coexpression,842;Enrichr Queries,481;GTEx Coexpression,1311",,True
IFNa30h_enhancer_genes,1113,POU3F2,879.8,"Literature ChIP-seq,88;ARCHS4 Coexpression,763;Enrichr Queries,1159;GTEx Coexpression,1509",,True
IFNa30h_enhancer_genes,1114,PAX1,882.7,"ARCHS4 Coexpression,1053;Enrichr Queries,1370;GTEx Coexpression,225",,True
IFNa30h_enhancer_genes,1115,NPAS3,882.7,"ARCHS4 Coexpression,697;Enrichr Queries,526;GTEx Coexpression,1425",,True
IFNa30h_enhancer_genes,1116,RBSN,883.0,"ARCHS4 Coexpression,491;GTEx Coexpression,1275",,True
IFNa30h_enhancer_genes,1117,ZNF563,883.3,"ARCHS4 Coexpression,623;Enrichr Queries,433;GTEx Coexpression,1594",,True
IFNa30h_enhancer_genes,1118,SMAD9,883.3,"ARCHS4 Coexpression,1052;Enrichr Queries,1077;GTEx Coexpression,521",,True
IFNa30h_enhancer_genes,1119,SON,884.0,"ARCHS4 Coexpression,442;GTEx Coexpression,1326",,True
IFNa30h_enhancer_genes,1120,GBX1,885.3,"ARCHS4 Coexpression,401;Enrichr Queries,1366;GTEx Coexpression,889",,True
IFNa30h_enhancer_genes,1121,OTX2,885.8,"ARCHS4 Coexpression,1241;Enrichr Queries,1299;ReMap ChIP-seq,235;GTEx Coexpression,768",,True
IFNa30h_enhancer_genes,1122,ZNF714,886.0,"ARCHS4 Coexpression,1592;Enrichr Queries,872;GTEx Coexpression,194",,True
IFNa30h_enhancer_genes,1123,HEYL,886.3,"ARCHS4 Coexpression,437;Enrichr Queries,771;GTEx Coexpression,1451",,True
IFNa30h_enhancer_genes,1124,ZNF184,886.3,"ARCHS4 Coexpression,1141;Enrichr Queries,223;GTEx Coexpression,1295",,True
IFNa30h_enhancer_genes,1125,ZNF473,886.7,"ARCHS4 Coexpression,650;Enrichr Queries,1074;GTEx Coexpression,936",,True
IFNa30h_enhancer_genes,1126,THAP4,887.0,"ARCHS4 Coexpression,766;Enrichr Queries,453;GTEx Coexpression,1442",,True
IFNa30h_enhancer_genes,1127,ZNF672,888.3,"ARCHS4 Coexpression,589;Enrichr Queries,759;GTEx Coexpression,1317",,True
IFNa30h_enhancer_genes,1128,POU2AF1,889.5,"ARCHS4 Coexpression,1212;GTEx Coexpression,567",,True
IFNa30h_enhancer_genes,1129,ZNF827,889.7,"ARCHS4 Coexpression,810;Enrichr Queries,865;GTEx Coexpression,994",,True
IFNa30h_enhancer_genes,1130,DMRTB1,891.0,"ARCHS4 Coexpression,786;Enrichr Queries,1106;GTEx Coexpression,781",,True
IFNa30h_enhancer_genes,1131,MEF2D,892.0,"ARCHS4 Coexpression,1122;Enrichr Queries,333;GTEx Coexpression,1221",,True
IFNa30h_enhancer_genes,1132,ZNF345,893.3,"ARCHS4 Coexpression,1022;Enrichr Queries,543;GTEx Coexpression,1115",,True
IFNa30h_enhancer_genes,1133,NKX31,894.0,"ARCHS4 Coexpression,339;GTEx Coexpression,1449",,True
IFNa30h_enhancer_genes,1134,OTP,894.0,"ARCHS4 Coexpression,294;Enrichr Queries,1301;GTEx Coexpression,1087",,True
IFNa30h_enhancer_genes,1135,HOXA3,894.0,"ARCHS4 Coexpression,486;Enrichr Queries,1162;GTEx Coexpression,1034",,True
IFNa30h_enhancer_genes,1136,TBX19,894.0,"ARCHS4 Coexpression,1121;Enrichr Queries,472;GTEx Coexpression,1089",,True
IFNa30h_enhancer_genes,1137,ISL1,894.0,"ARCHS4 Coexpression,424;Enrichr Queries,785;GTEx Coexpression,1473",,True
IFNa30h_enhancer_genes,1138,EBF2,894.0,"ARCHS4 Coexpression,686;GTEx Coexpression,1102",,True
IFNa30h_enhancer_genes,1139,PHF20,894.3,"ARCHS4 Coexpression,1394;Enrichr Queries,103;GTEx Coexpression,1186",,True
IFNa30h_enhancer_genes,1140,NFIX,894.7,"ARCHS4 Coexpression,1321;Enrichr Queries,816;GTEx Coexpression,547",,True
IFNa30h_enhancer_genes,1141,ZNF34,895.3,"ARCHS4 Coexpression,438;Enrichr Queries,1046;GTEx Coexpression,1202",,True
IFNa30h_enhancer_genes,1142,ZNF239,897.3,"ARCHS4 Coexpression,518;Enrichr Queries,735;GTEx Coexpression,1439",,True
IFNa30h_enhancer_genes,1143,SP110,897.3,"ARCHS4 Coexpression,1074;Enrichr Queries,1305;GTEx Coexpression,313",,True
IFNa30h_enhancer_genes,1144,TBX4,898.7,"ARCHS4 Coexpression,550;Enrichr Queries,1075;GTEx Coexpression,1071",,True
IFNa30h_enhancer_genes,1145,ZSCAN22,898.7,"ARCHS4 Coexpression,1080;Enrichr Queries,397;GTEx Coexpression,1219",,True
IFNa30h_enhancer_genes,1146,ZNF197,899.5,"ARCHS4 Coexpression,1457;Enrichr Queries,1224;ReMap ChIP-seq,231;GTEx Coexpression,686",,True
IFNa30h_enhancer_genes,1147,ZNF770,900.0,"ARCHS4 Coexpression,940;Enrichr Queries,1145;GTEx Coexpression,615",,True
IFNa30h_enhancer_genes,1148,HOXD11,900.3,"ARCHS4 Coexpression,593;Enrichr Queries,1312;GTEx Coexpression,796",,True
IFNa30h_enhancer_genes,1149,HOXA13,900.7,"ARCHS4 Coexpression,400;Enrichr Queries,1292;GTEx Coexpression,1010",,True
IFNa30h_enhancer_genes,1150,ZNF629,901.0,"ARCHS4 Coexpression,506;Enrichr Queries,1004;GTEx Coexpression,1193",,True
IFNa30h_enhancer_genes,1151,ZIK1,903.3,"ARCHS4 Coexpression,1431;Enrichr Queries,959;GTEx Coexpression,320",,True
IFNa30h_enhancer_genes,1152,ZNF506,903.7,"ARCHS4 Coexpression,1234;Enrichr Queries,583;GTEx Coexpression,894",,True
IFNa30h_enhancer_genes,1153,AIRE,903.7,"ARCHS4 Coexpression,169;Enrichr Queries,1173;GTEx Coexpression,1369",,True
IFNa30h_enhancer_genes,1154,HLF,903.7,"ARCHS4 Coexpression,1047;Enrichr Queries,819;GTEx Coexpression,845",,True
IFNa30h_enhancer_genes,1155,ZNF836,904.0,"ARCHS4 Coexpression,803;Enrichr Queries,509;GTEx Coexpression,1400",,True
IFNa30h_enhancer_genes,1156,GMEB1,904.0,"ARCHS4 Coexpression,1206;Enrichr Queries,757;GTEx Coexpression,749",,True
IFNa30h_enhancer_genes,1157,TBX1,905.7,"ARCHS4 Coexpression,753;Enrichr Queries,1115;GTEx Coexpression,849",,True
IFNa30h_enhancer_genes,1158,WIZ,908.3,"ARCHS4 Coexpression,1054;Enrichr Queries,770;GTEx Coexpression,901",,True
IFNa30h_enhancer_genes,1159,ZNF57,909.7,"ARCHS4 Coexpression,1314;Enrichr Queries,1333;GTEx Coexpression,82",PARD6G,True
IFNa30h_enhancer_genes,1160,LHX9,910.3,"ARCHS4 Coexpression,198;Enrichr Queries,1043;GTEx Coexpression,1490",,True
IFNa30h_enhancer_genes,1161,ZBTB26,911.0,"ARCHS4 Coexpression,1131;Enrichr Queries,266;GTEx Coexpression,1336",,True
IFNa30h_enhancer_genes,1162,ZNF354C,911.0,"ARCHS4 Coexpression,939;Enrichr Queries,636;GTEx Coexpression,1158",,True
IFNa30h_enhancer_genes,1163,SATB2,911.7,"ARCHS4 Coexpression,1030;Enrichr Queries,1119;GTEx Coexpression,586",,True
